PERIOD,BNF_CODE,BNF_NAME,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,TOTAL_QUANTITY
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RPG00,OXLEAS NHS FOUNDATION TRUST,42.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXM00,DERBYSHIRE HEALTHCARE NHS FT,42.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RPG00,OXLEAS NHS FOUNDATION TRUST,14.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,28.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,42.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,7.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,140.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,30.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RQ400,BLACK COUNTRY HEALTHCARE NHS FT,4.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,56.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,84.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,112.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,70.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,60.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RVN00,AVON & WILTSHIRE MENTAL HLTH P/SHIP TRST,56.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,252.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,616.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,7.0
202109,0402030K0BBABAF,Camcolit 400 modified-release tablets,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,56.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RWG00,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,56.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RWX00,BERKSHIRE HEALTHCARE NHS FT,35.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,30.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,42.0
202109,0402030K0AAACAC,Lithium carbonate 250mg tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,112.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,84.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,56.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RWX00,BERKSHIRE HEALTHCARE NHS FT,28.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,42.0
202109,0402030K0AAACAC,Lithium carbonate 250mg tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,56.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,28.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RWV00,DEVON PARTNERSHIP NHS TRUST,14.0
202109,0402030P0BCAAAI,Priadel 520mg/5ml liquid,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,420.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,21.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,10.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,7.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RW400,MERSEY CARE NHS FOUNDATION TRUST,224.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,140.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RVJ00,NORTH BRISTOL NHS TRUST,98.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RWV00,DEVON PARTNERSHIP NHS TRUST,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXM00,DERBYSHIRE HEALTHCARE NHS FT,168.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RRP00,BARNET ENFIELD & HARINGEY MH TRUST,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,84.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,112.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,532.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,28.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,224.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,280.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,84.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,112.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,28.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,28.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,90.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,70.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RW400,MERSEY CARE NHS FOUNDATION TRUST,77.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,20.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXM00,DERBYSHIRE HEALTHCARE NHS FT,196.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXM00,DERBYSHIRE HEALTHCARE NHS FT,84.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,3.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,49.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,21.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,60.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,28.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RYK00,DUDLEY&WALSALL MH PARTNERSHIP NHS TRUST,7.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,84.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXM00,DERBYSHIRE HEALTHCARE NHS FT,28.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,280.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,30.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,70.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,28.0
202109,0402030K0AAACAC,Lithium carbonate 250mg tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,112.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,35.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,42.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,21.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RPG00,OXLEAS NHS FOUNDATION TRUST,14.0
202109,0402030K0AAACAC,Lithium carbonate 250mg tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,140.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RV300,CTRL & N W LONDON NHS FOUNDATION TRUST,14.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,90.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,42.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,196.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RMY00,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,30.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,84.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,168.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,70.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,56.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RW400,MERSEY CARE NHS FOUNDATION TRUST,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,70.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,42.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,32.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RWK00,EAST LONDON NHS FOUNDATION TRUST,21.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,476.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,70.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,56.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,60.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,5.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,28.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RVN00,AVON & WILTSHIRE MENTAL HLTH P/SHIP TRST,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RWK00,EAST LONDON NHS FOUNDATION TRUST,7.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RW400,MERSEY CARE NHS FOUNDATION TRUST,21.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,14.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,7.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,7.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RYK00,DUDLEY&WALSALL MH PARTNERSHIP NHS TRUST,14.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RRP00,BARNET ENFIELD & HARINGEY MH TRUST,14.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,20.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,12.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,70.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,84.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,336.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RWK00,EAST LONDON NHS FOUNDATION TRUST,21.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,14.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,112.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,120.0
202109,0402030K0BBABAF,Camcolit 400 modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,7.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RVN00,AVON & WILTSHIRE MENTAL HLTH P/SHIP TRST,14.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RWV00,DEVON PARTNERSHIP NHS TRUST,30.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RW400,MERSEY CARE NHS FOUNDATION TRUST,30.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,84.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,30.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,56.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,42.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,70.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,56.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,7.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,112.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,98.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,140.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,28.0
202109,0402030P0BCAAAI,Priadel 520mg/5ml liquid,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,70.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,7.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,4.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,180.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,168.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,56.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,R1C00,THE SOLENT NHS TRUST,7.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,63.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,84.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RDY00,DORSET H/CARE UNI NHS FOUNDATION TRUST,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RDY00,DORSET H/CARE UNI NHS FOUNDATION TRUST,140.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RDY00,DORSET H/CARE UNI NHS FOUNDATION TRUST,70.0
202109,0402030K0AAACAC,Lithium carbonate 250mg tablets,RGD00,LEEDS AND YORK PARTNERSHIP NHS FT,28.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,7.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,60.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RGD00,LEEDS AND YORK PARTNERSHIP NHS FT,140.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RH500,SOMERSET NHS FOUNDATION TRUST,84.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,56.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,56.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,252.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,56.0
202109,0402030K0AAACAC,Lithium carbonate 250mg tablets,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RJ800,CORNWALL P'SHIP NHS FOUNDATION TRUST,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RMY00,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,21.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,30.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,42.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,21.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,14.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,140.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,112.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RKL00,WEST LONDON NHS TRUST,168.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RMY00,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,2.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RV300,CTRL & N W LONDON NHS FOUNDATION TRUST,84.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,42.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,84.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,175.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,42.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,90.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,14.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RW400,MERSEY CARE NHS FOUNDATION TRUST,4.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,21.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RV300,CTRL & N W LONDON NHS FOUNDATION TRUST,28.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RVN00,AVON & WILTSHIRE MENTAL HLTH P/SHIP TRST,84.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RQ400,BLACK COUNTRY HEALTHCARE NHS FT,11.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RQY00,SOUTH WEST LONDON & ST GEORGES M/H TRUST,14.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,28.0
202109,0402030K0AAACAC,Lithium carbonate 250mg tablets,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,56.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,75.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,56.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,42.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,336.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,28.0
202109,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,140.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,84.0
202109,0402030K0BBABAF,Camcolit 400 modified-release tablets,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,28.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,42.0
202109,0402030K0BBABAF,Camcolit 400 modified-release tablets,RWX00,BERKSHIRE HEALTHCARE NHS FT,14.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,1456.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,49.0
202109,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RW400,MERSEY CARE NHS FOUNDATION TRUST,10.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,84.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,126.0
202109,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,448.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,28.0
202109,0402030K0BFABAI,Priadel 200mg modified-release tablets,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,18.0
